block_id,transaction_hash,index,time,value,value_usd,recipient,type,script_hex,is_from_coinbase,is_spendable
38060,7f10ef087beb1d7dec1ce0eb04dee0e1d94400a03fe4c0c1da49ce32b61f9020,0,2010-02-03 21:19:07,5000000000,0.5,1BKt2Q6kMoUFFSznfu1ELJC6VXZb9VBeZf,pubkey,4104b544375a3bcd672102b733296904d0a4cb7352f375d820ccb41f4ed3a56a1294681af25a4fbc25cdeab084f630973bb6d67fba06af274f67a220f1f6a658ac76ac,1,1
38061,3354a4320dbc1ef49752f630ecbd70ff45392c03254f69e32965914f1038af5a,0,2010-02-03 21:33:48,5000000000,0.5,18egrceowxZ5Gsw7ZC7yq4t1NiNNqt3hqV,pubkey,410478e9af700f03644cba94351c04b4965e5b44c267abfb3b4e0f8a05b053f17eafd4550752f819e0987e8a76012b93752060d692658cc747a1b27f479dba619576ac,1,1
38062,1e9e23e6886d17adc06b4a7a19a3542ab9ee7793029ef07bf0aa98d440ed47b9,0,2010-02-03 21:34:44,5000000000,0.5,17KZcGqVGTdq1tQCHpkmx6MtZZkKc7JapM,pubkey,410443efb8964559e3889288f20a47bf64e5fcfbb5f632698f6ecf18a68caec028bcbc053e30b07b3e79d3ee6208d30ecc7e6eadcc4c140b5a07c8cc657d323790f0ac,1,1
38063,59187637e66b75c54b3ea9251fe37beebbe5ef3b06e1e1a2f4eab66cc4081641,0,2010-02-03 21:37:48,5000000000,0.5,12bxERduyEapLZP7AQbFTLD3u475QCgZ88,pubkey,4104df4c6a1a1a2ac8f392816a7ff690bf627849bd6d2fb5cd4eead34721e5e1034ca632900bbdf8c53a66e6a8d6ad8efc2a8ed43fc0b3f240dc64674352d20a8b32ac,1,1
38064,13df078b02a60c6f2c07d76442a0960f7dc51552f944cd4ae07957cf3f243c61,0,2010-02-03 21:39:55,5000000000,0.5,13adHQxe7TCqezQDfL9TiEnFP1Z5r1LrDV,pubkey,4104e2e0f0770e8edfeba358e5aa67016a8046eefd184e8d6a79afe7054dc13a329a95463c0e47eb65840ce18c8ff49310264257c975f08dca1fe0b03296c59ddc13ac,1,1
38065,d8a0f0014687d5b7f07fbc802b4926990592955797a83ba335089bd308b2d508,0,2010-02-03 21:41:51,5000000000,0.5,15ASTuh7uBM5WR9y9xLTVk8K7pHBWV8i5X,pubkey,4104e7296bbcf6fdc48cf346bffe47937a2a3f245708bf08de073eb05b4119bed37a0e4050ffb0af1c8708a865bcb739a057b400fbed5052040ac7c694f035ea9ef4ac,1,1
38066,483d179aa88b0d0450abb1d08055b4d710622fc90b3e3bec12a467830b588976,0,2010-02-03 21:44:21,5000000000,0.5,1JQqenFzpdsSgKF6eeHDju7HqfTek4XYTq,pubkey,4104b394839c7cb3c08ee38ee35cc15cf7604ec9da9e61dfde7e5477973c33ee05374178e0962e08fc4a65eb29eb05a53ed98491979185edbeb88d37f57f1503624bac,1,1
38067,885798f208c0ba0dd1bf5f9e74793e5123e37286a5d3ea5629d8333fcaae1f22,0,2010-02-03 21:44:46,5000000000,0.5,18KwJC377WrF6W5mQ9rcxHxCp12ZAAmv1X,pubkey,41044ce9f6064e19cfb20b576977b3dc34d48d2bc32e20081ca613b6574af9482485a017bfff747837f488667d4e49431e2f379f2b627ac3fd72827c0a12084cde5dac,1,1
38068,19a531e9af994d30812f5cbe4ae4b946c62f613f07ff0eff87a46048fc9f144c,0,2010-02-03 21:51:13,5000000000,0.5,13MBubXsrvzPtiRABgGgH23VxZ2JiTgLLs,pubkey,4104e31adb24e643e20bd3ea6aeae1e609716b7795e130e9dc660540b4a9818f651979a6938ee0e7e6bfb698ae7493f1c10314651343cf13f73fd313853efb7e1e11ac,1,1
38069,318b50c321f87ed392c9176fb59a493ad2f1ed6218111a184c06c1924fe098cb,0,2010-02-03 21:51:57,5000000000,0.5,19sHBzer4BboaU1xvAotXtwnybvaE2H6mr,pubkey,4104a6042397a860514fc5d5635832a35cf86c82ff236aad0b5f4a7f6c5bacc084890aefdfbd7f64bb20a3ad3ea0f9f70613ff0ef80c1b1a58ddbd13f2917ba081fcac,1,1
38070,2442b179b0017fb93f5f1afc83288f465ea7fe2ffa2469ad0abae8a4adc3aad2,0,2010-02-03 21:52:01,5000000000,0.5,16x8LFftRYJZpZMRz9xs9uMd57DvEwhWNg,pubkey,4104dd6a1bf5a7bd5c59f645244fb16eaa0e384edcad118ab997329d1de8eac5c5688947683f289079812f59a30c70de9ed493cdce931107dfd48d57886ffd993858ac,1,1
38071,48bb3e3e70e5b728a3991ba56ed3641e38992b61dd85cb6b3c897b86db32fcea,0,2010-02-03 22:11:40,5000000000,0.5,1QGcpam27pjFZdr1D42yw5xfMC9iysmT9b,pubkey,41049065d6f50fddb2d990b13551dff4f4bfc14b45510ef470f355bf91a952370bf3c871fde4af35cf655a98e94da22ee1419e63d793fa90a0faf614dbdd5be08973ac,1,1
38072,cf6b0209063caf70ecd13fc6ec1e0b5aca31d400103fb5a0f6c077db79325199,0,2010-02-03 22:12:44,5000000000,0.5,1PzFDt6ev5KLTAkqa1cadiPHtwjCVW8brM,pubkey,41046f38ebe883bbc2d520d373fac9ffdcfea23d1dc15fc8b4de2106e7662b853d94bbd2ff2bbd3e7ecb05bdafce8525f4894e64ec09e0db16fadcda58e293a96df5ac,1,1
38073,edf2aa5cf24ba0d8529f7a3d9e3461391fd4faf77f7abb41f6389b724a64ff7a,0,2010-02-03 22:15:26,5000000000,0.5,14FEgufoqnWAYLcBNEir8txFEdsSG3esox,pubkey,4104c552859786f35d005cba0bc091176b0ca40f544de31436ee8cf9a548cb061e0064797fe6d33ebe55996f90d11a797441ce3d9220b42c7769bfa1326c4012e5a8ac,1,1
38074,bc434b453accd8dae61c13b4f3bf3df53c77eac7665db83e049256d8b4ca89fe,0,2010-02-03 22:16:03,5000000000,0.5,18pNZSRJM3VXSAsqs95G7ZpPfUacsgQZ3W,pubkey,4104796d3b3c788b5b7675a9ed647ea75ebd34749ee78db418d86eaf7d6187919f716d0b22aae1fd64af4f3fcdee79cc7046c929b8f38c0979270c24a63250c95ab8ac,1,1
38075,0788bb63bc67c1bb73531b611db1a30423add4482114d950149e1f7afd8e7fd1,0,2010-02-03 22:16:52,5000000000,0.5,1DyF7DqPqZFqj25e5yBiYJFJaCjPzY9w4Q,pubkey,41048fd06580fbd7487ccc2dd703f93407f87a4c46992c44a71b449073dd3b32377d1e34c0a11f896d4125d097d8aa7ea378045ffc7cfc1cbb409b45c3985e0ad069ac,1,1
38076,c88b089d93b900ad0d4b28da91a065eb68b6fc1873b7acafb9255c80168fec97,0,2010-02-03 22:21:04,5000000000,0.5,145faizQULyaZixPDXFSU1rN9Rc3NaWMuw,pubkey,41043c70f93311f7908a57ba95072c6166a5811adfac15a5534ef4fa9c673484afe86d83983ecd18723e43219d21a4f26c7a793f45f3a23f6210d7cb5415c8a062deac,1,1
38077,88aaa01d4a9cfa8d0b11cc9ed2d9646bac7813c6847dd1d2039705b8468ab3d4,0,2010-02-03 22:50:37,5000000000,0.5,1Q6FyqMncu3mQZFhr1zm1F9pnSEs27Hv9E,pubkey,4104955dc6e69825a415a92ff0ca093a450e8c2c32c09872980c43f966078dc102116c983b67c7c38f7d8e27015d896e2f64c14f7a8c64ca21fc1453b552ee3fdaeaac,1,1
38078,8162d728b441cb2de1638d353585741b478c4c766112adf179ccdfa105dafa44,0,2010-02-03 23:00:28,5000000000,0.5,1Pe57UeKWXvVo7Gn2AtgyuJVZx3oqk5Mvc,pubkey,410476a1d757a54e0bdf939eb0befa43c5c0cbaddb41163c47356584132cd043e4200250254b23c096f913fb2d53f330ea377a2350344ac5357ff433145a0346f834ac,1,1
38079,00b75c5bb0b5efca150a697fd37a28dbe32d1375f225dce622f4c704809a50cf,0,2010-02-03 23:10:07,5000000000,0.5,1KHrpFgGkxJvdSegWuGscsR3CoAWhsbL7N,pubkey,410475f85a4c83dd0836b25088700cc3217a8d266942038711c97a24cb5e2a74817635b2a7739b19162849ea5bfa436eff17ef07a84fa6d9bf6ffd239a7ecd815cdfac,1,1
38080,98b77bc44037199b24e668bcc7cfd50da671ec05e4f645c66b5e4658db5cab57,0,2010-02-03 23:11:40,5000000000,0.5,1GKt44bzahUNmcN7SQFyhxF7oxK8iwwL89,pubkey,41044f507cb0ef04336a19da050788ad01caf54cbebc70d198468753c8fb27262890e3a7b2db2ad9519644633999d960eac17bc68c91c9c5ba84c2c6b2b6102959d8ac,1,1
38081,ce781c4595c78c18e38649726e3bf30fe47338aa4834a8bf99be1c09fd96a2d7,0,2010-02-03 23:12:48,5000000000,0.5,1Mc34PfduPSs2L8mcD8LiQSmpvCUSy3iGd,pubkey,410482a4596f42cc99c4eef414e1b505e10ba35abd0d8cc035d2889a60cb03622a74cfc4034377f06f39a94f32decb0516eda6ce3fac8988d1ff1ef04b9a884c323fac,1,1
38082,7ff2ef6e34ce5ae25d07af275fbf59ccf394e2ff9bd0b2af1cb643542c61ead5,0,2010-02-03 23:20:06,5000000000,0.5,1MKyn57Dgz29Q9xgB9M4kmhjFEgyEAWLyT,pubkey,4104a91c20c557211974c907788366bab5a0ae621c4ce0280f939ced629a2066d6247d6d37535b957f5e2b5195f0dd9e5afa854d3ecde5fdc20cfbf199a2e897f61fac,1,1
38083,c560dc939b61b558028de9f2fee6ab9e2de31cfcc86de410a824128aafc693ef,0,2010-02-03 23:22:04,5000000000,0.5,1MMm2Zr6yTLge51HbWi1fnSktLDCrNq8jd,pubkey,4104bf3db97c5a6aa3f035fc4c54058dc0eb7404db3e1e9c21a535e66dc7954b9643bcccf4f01a34acf8c99eb8d2f702b2e0984e22518ee1b96dc39b9d7d346a742dac,1,1
38084,fd6445c8eb3c4ac147ad06d314a9efe153e9752bab5f994483309e024ab0296e,0,2010-02-03 23:00:29,5000000000,0.5,1DJxSSwdBjkLkZqqLGMTKx1tEnGHzJ2NS,pubkey,41044aaa6c9f1bc2811b2833cfec6201ed2fdb49e87850f153f7b01dbc0abdb93311f61db17aeb21f0691836b7315a5e8b8e0ec164ec3ff6d26a717517444ca02efeac,1,1
38085,efd35dbe938cf30c63acfae1cbf13684bb9edc3a4e32b97b0c14e18430fc94d4,0,2010-02-03 23:24:17,5000000000,0.5,14f5q2wTdy544TPjCnriX6FFG9Wv1iSHQP,pubkey,410497dbc6d7460f309e269d23dc68d920e2c6fa8b7221bf7da348da14bfe269455bdefd6a90dee4ce15d269c90f3a6f42eb537d11a208a1103eca6da7a0b2798098ac,1,1
38086,b5453457936a65c7e455d5944a255f63bff6b8ff5e2cbabbe1a19bd76cf39e9e,0,2010-02-03 23:28:30,5000000000,0.5,165LJa5q9Eo6W2ZH9n1T1PmWreeUToqoXV,pubkey,41044f70d644e0c68bfc750b1aef66b06d2ad53c5a783522843991b4f89c8632a5e0f2a27f716562313081ce8621c4dcac396da051163fb00900c6958168a9ff2e31ac,1,1
38087,0a9e6ab212410c656d7a76c07ac4c7814027b696fcc8f65730f7d8e64e848a31,0,2010-02-03 23:29:37,5000000000,0.5,1KkxEjFvziizh2ZwpzRuH1fPK6G95d9mBF,pubkey,41045a13e4ba7e062e7f00001982cc2af40c9006dbab7e03c2905c7b2e35afecfd42ff1a69c405702d67fb368f665bc11cc75ebade3462cabf9db39b935582086a99ac,1,1
38088,5b990265f9ad363509f93da9a6706661bffde5580f3301be791d72ca32b70aa8,0,2010-02-03 23:33:00,5000000000,0.5,1PGrqPkYjjSX8HG8EL3ZcySqXyG3ViACi8,pubkey,4104246ae636f0f8d9cac4327d0f510799609eae9b9d4ca1878db8abc11ca4a6862f5d1d8740e6c7e49c83b5bf1f690e71d2264d012bbb3d78805aa50581e5e421e4ac,1,1
38089,e70f6b523a5d6a5aafe55881643b9aea297122c7a5d3386fd107323357a9c346,0,2010-02-03 23:41:43,5000000000,0.5,1HvXj2bsSpG15yk5w4AnVyuacspWfrSSCu,pubkey,4104ef44045b1c19736dc9dbeb364d68822b6833f87b778da4382149ea3abff35326b1ac4b7728e39ea873d32167f570514164094ec5d1b639c4c910eee3fe0ef5c0ac,1,1
38090,7a4dd6b0b254afab219356a4f36f997b25b16bd03846f6f407f5d3e04570fbf8,0,2010-02-03 23:44:22,5000000000,0.5,1G6XqS1txwtJauJjbFNtLaD5TbwWut9mz3,pubkey,410467ec532ada6f9973c80453396b0c885adcff5f499af3214864eda01c497a39942e1edf8da8b19ce5663cef72d61c2304db43124e75ff1e0f0bfd75ea3c823794ac,1,1
38091,2bdc19a5d954f56d6b680fd4180200ff2e80815288fe2cc006651daabfbc24c7,0,2010-02-03 23:54:16,5000000000,0.5,1H2phNrme8WRUTk8FyoKujceoVmweFQVqv,pubkey,41040bdf87561aa0a2304e2c44a3639e511cd68b08457f83e544a5639224e31c3046265df7339b14e9c8cc510db85491ae5171287a3c9bd07d2baa2e6f6e2998d3b5ac,1,1
38092,8d98fb67850b4fd740330f2e5067595962c61ac86a3358ba5a4de55e66ff5704,0,2010-02-03 23:57:44,5000000000,0.5,18FtCsJVHKaty6FscbkK8Ezf3D6XRR4Uut,pubkey,410434fb94ef6390ae33e0518aa3e395625f147a14908866b224cf7164962d19b5985cd338e86c7e69eeb06dbc55efba420ec364d76a141c39f0fbd325d309c5e261ac,1,1
38093,def40023aef0bc43539f4924c35d5f0e73c51f8b5229126bd2956e20bc5034fb,0,2010-02-04 00:12:38,5000000000,0.5,1G5sTHXBFN4tJGxCjfJ6v3U3Xa9zYWhh6V,pubkey,4104ccd31ddf8b4b5549e5abd0515463d6aee496b3711e4988b189569acaeed597bedda3ffe6957c009b5bb968e111bd43c1320322c46cae2570990e5ee87c7147edac,1,1
38094,d01965557132217f61954e6b0a515def2f9e887b213f46d44ee96cdb7c179004,0,2010-02-04 00:29:20,5000000000,0.5,1LRf7o4M73uSwyfanUPdMchpdhbYSRwP9n,pubkey,41047e70ad349cc4408b11d3d277300e7f7fd5756684a493cafb5a8a05ef7e671d74a80013a33e4ec24909c145e64aea84a3cbae2d1a12bfb7f1307a787ec905c4dfac,1,1
38095,cb3c6564400808576762be330630595c05fb53d3ac3a75d0946d2e911ecc8b2b,0,2010-02-04 00:32:03,5000000000,0.5,1sHgFaoy3pYPHcuGvSbjkAWxBNcpCzhWu,pubkey,41041f09bf6740654f4f1fb9cfa2a0ae0b0938ac703d20658f937b7a6a844300140f08207c4bc6d5ccd06c0e8e9716f2d860cbfb07a1be10b280d21ecc8594bd2c98ac,1,1
38096,5ffbb4beade6ed4c13e10324796a3efa92e43f9d5f289cc7e8e9a877f6c9650a,0,2010-02-04 00:33:38,5000000000,0.5,196weDddMoYLjrrno6K5jSqdiMQjHHVV1e,pubkey,41041eac046ed8556599baf11b0957ad82f13d733dd98997de21d901501261b9cbd02fa3608023989e30ca8b7b33dbeff55aaf7bef59ca6c1b7e0c338636eae04da8ac,1,1
38097,a9ba1772cdf9c71f1531e51c1296af3bcbfb08465bcaad1b4ce39de567399e16,0,2010-02-04 00:35:16,5000000000,0.5,1AHfmumSHSUGwNJwLwbX57oLEdXobT1MJR,pubkey,4104007f2927f6210e0906a5cad0f11c65f7354e84b3125f1f52829b364a44b61da3a6147e7f4663b9881b6bc8a1881f6caab5749efd2720f0f236b64c321e7145c6ac,1,1
38098,c5896e0cf003050451fee367623224b3d8d77df25bf8a0f371075effbd010d50,0,2010-02-04 00:35:50,5000000000,0.5,1GAm7pu3teeEWZh97QbueVwZHLK336M1cK,pubkey,4104cadf8d57bab8bfb345a8a5d9e7d9fdd2c6410774a5af28275e667629424029c4b91b5fc5a51b7800a8848d03f64f8f654e1df8486608cbe72985c768c343f7b3ac,1,1
38099,7b9ee934f744e09d28d9d3cbd5c2109a02297f62aac23184df88b05647678c85,0,2010-02-04 00:45:39,5000000000,0.5,1EG5rBekPU52KNsnne8Gw2sA7eKi7yYq5H,pubkey,4104aa877301fad06aef3c3dd97cfb72f3d61553306c8921de865b98048b36257c2d3833760d5804cd6e8a19e12610e7d71892a13628b9c34ca86cc10016d81fdfdbac,1,1
38100,90818ca35122ced279690e78dbd87638d54150e58e59027b20d4740f7d592a04,0,2010-02-04 00:56:31,5000000000,0.5,15PF5BXaJ2D3eqBaqRjwSEA3hVqJo9s2Ro,pubkey,4104e7102527bdae9eba79ceaab676f9bad960c183360296450580d2d7080e80d676b29d94d14c4ab17d3b57046c1699223b3c0926435e7b679856d1d64580482e15ac,1,1
38101,1c9132857426f669db9bf8610c8d8edc5621deb131a129010594cb8a689488df,0,2010-02-04 00:57:03,5000000000,0.5,1Hm2vZm3xUR1wgFiYpPY96iFJ5EP4iAw8y,pubkey,410425e6c7043901504213365fdb9a6587f375e48ae523670318f98bf5f338afdf0a1361333ec992fe76c76971c40cc74efbe71b1d8aeeee0b0d551aee1d6973c023ac,1,1
38102,b191193b92b4fb5b764fff44c627594ad9d37c4022247a120b45cbeeff037674,0,2010-02-04 00:57:47,5000000000,0.5,169brCnQ5jgkzEAkFXSPoZ6vcWFq9kzE2z,pubkey,41047f8093f087913ac9db8345c9bc646ea7409e43e3ee872fef863040b660ffe22db5e96175c080fa5a88483a56268ccaa726218672daf46c6594237baee6295ebfac,1,1
38103,03f113a8c30a2bacc7fd430ed04cfd6e82de9cbd1676a6cfb938973c1cfa4e43,0,2010-02-04 00:59:29,5000000000,0.5,1C6js4vUeww3NPhQZoWjxcvPHf4wzRYyBb,pubkey,41043b5895b2029ae3d387dd48043da48a652ff20a7e8aa4c3b2dd9975b22f02e78eaed17e07c054139f5ae7336b2c62421ff93c79a173a44f2b1f2fbabefef5a50dac,1,1
